   x      u
0.9319319319 -0.0695761282
0.9329329329 -0.0685680234
0.9339339339 -0.0675599098
0.9349349349 -0.0665517874
0.9359359359 -0.0655436562
0.9369369369 -0.0645355164
0.9379379379 -0.0635273681
0.9389389389 -0.0625192113
0.9399399399 -0.0615110461
0.9409409409 -0.0605028726
0.9419419419 -0.0594946909
0.9429429429 -0.0584865011
0.9439439439 -0.0574783033
0.9449449449 -0.0564700974
0.9459459459 -0.0554618837
0.9469469469 -0.0544536622
0.9479479479 -0.0534454329
0.9489489489 -0.0524371960
0.9499499499 -0.0514289515
0.9509509510 -0.0504206995
0.9519519520 -0.0494124401
0.9529529530 -0.0484041733
0.9539539540 -0.0473958992
0.9549549550 -0.0463876180
0.9559559560 -0.0453793295
0.9569569570 -0.0443710341
0.9579579580 -0.0433627316
0.9589589590 -0.0423544222
0.9599599600 -0.0413461059
0.9609609610 -0.0403377829
0.9619619620 -0.0393294531
0.9629629630 -0.0383211167
0.9639639640 -0.0373127736
0.9649649650 -0.0363044241
0.9659659660 -0.0352960681
0.9669669670 -0.0342877057
0.9679679680 -0.0332793370
0.9689689690 -0.0322709620
0.9699699700 -0.0312625808
0.9709709710 -0.0302541935
0.9719719720 -0.0292458001
0.9729729730 -0.0282374007
0.9739739740 -0.0272289953
0.9749749750 -0.0262205840
0.9759759760 -0.0252121668
0.9769769770 -0.0242037439
0.9779779780 -0.0231953152
0.9789789790 -0.0221868809
0.9799799800 -0.0211784410
0.9809809810 -0.0201699955
0.9819819820 -0.0191615445
0.9829829830 -0.0181530881
0.9839839840 -0.0171446262
0.9849849850 -0.0161361591
0.9859859860 -0.0151276866
0.9869869870 -0.0141192089
0.9879879880 -0.0131107260
0.9889889890 -0.0121022380
0.9899899900 -0.0110937450
0.9909909910 -0.0100852469
0.9919919920 -0.0090767438
0.9929929930 -0.0080682358
0.9939939940 -0.0070597229
0.9949949950 -0.0060512051
0.9959959960 -0.0050426826
0.9969969970 -0.0040341554
0.9979979980 -0.0030256235
0.9989989990 -0.0020170869
1.0000000000 0.0000000000
